feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
B,SVM-RBF,3,PRUNED,0.8750069921913755,64,False,514.1096648805745,value,1.8997763474111268e-05
B,SVM-RBF,4,COMPLETE,0.9208000119002678,111,True,4935.296209402097,scale,
B,SVM-RBF,5,PRUNED,0.6001505223560075,34,True,0.05397956855996446,value,0.0003570095960030948
B,SVM-RBF,6,COMPLETE,0.9273166484398997,120,False,19.06609163818846,auto,
B,SVM-RBF,7,PRUNED,0.9025922092433198,161,True,3398.1724150105933,auto,
B,SVM-RBF,8,PRUNED,0.8586700714061437,69,True,938.4800715909536,value,7.007213496896404e-05
B,SVM-RBF,9,PRUNED,0.0,141,False,430.00015861626076,value,0.17423847570785803
B,SVM-RBF,10,PRUNED,0.9159068905278009,96,False,2.259709006936544,auto,
B,SVM-RBF,11,PRUNED,0.9261222179635429,97,False,2212.676540216801,scale,
B,SVM-RBF,12,PRUNED,0.9084900486278764,153,False,28.23668905497395,auto,
B,SVM-RBF,13,PRUNED,0.9069252863353523,68,True,3627.105554000298,scale,
B,SVM-RBF,14,PRUNED,0.9158742293884677,151,True,33.482220261164564,scale,
B,SVM-RBF,15,PRUNED,0.929084583159299,133,True,1695.0725527165598,scale,
B,SVM-RBF,16,PRUNED,0.0,111,True,0.038332411600047626,value,7.548105511070894
B,SVM-RBF,17,COMPLETE,0.9219823397938335,112,True,4.932377782865655,auto,
B,SVM-RBF,18,PRUNED,0.8791634133107291,71,True,0.4358044250375457,auto,
B,SVM-RBF,19,PRUNED,0.9268643592403913,130,True,8.770135537409573,auto,
B,SVM-RBF,20,PRUNED,0.7948406299334063,72,False,0.05853658504781706,scale,
B,SVM-RBF,21,PRUNED,0.9129032429876476,107,False,9754.855294955041,auto,
B,SVM-RBF,22,COMPLETE,0.9243199953744664,113,True,16.643148850166764,value,0.011827196553702766
B,SVM-RBF,23,COMPLETE,0.9284887307319287,120,True,14.385621704595414,value,0.0072240284349265
B,SVM-RBF,24,PRUNED,0.9202761392984877,116,True,37.50896957436361,value,0.008229867836858614
B,SVM-RBF,25,PRUNED,0.8452432035608157,134,False,4.316247104105885,value,0.027261347814598002
B,SVM-RBF,26,PRUNED,0.9070552828893639,141,True,0.961890856659146,value,0.004925083625905568
B,SVM-RBF,27,PRUNED,0.9268983838958029,113,True,1.1204424654315435,scale,
B,SVM-RBF,28,PRUNED,0.9173221955172182,111,False,17.986216762357657,scale,
B,SVM-RBF,29,PRUNED,0.0,76,True,11.080648469963075,value,0.39151630214453065
B,SVM-RBF,30,PRUNED,0.8966941782959186,169,True,46.068881806597425,value,0.002186830342310971
B,SVM-RBF,31,PRUNED,0.9158222739714501,92,True,32.90289740051919,auto,
B,SVM-RBF,32,PRUNED,0.7640759743306742,109,True,17.27653666379499,value,0.04475866335150091
B,SVM-RBF,33,PRUNED,0.9143776136197435,87,False,31.68459887398278,auto,
B,SVM-RBF,34,PRUNED,0.030106142246102474,156,False,0.010348792183735132,auto,
B,SVM-RBF,35,PRUNED,0.9291108804107687,118,False,30.588516747807823,auto,
B,SVM-RBF,36,PRUNED,0.8630529732374229,123,True,0.10343313155358534,auto,
B,SVM-RBF,37,PRUNED,0.917280230724034,128,True,12.419296989081516,value,0.0014961095580029473
B,SVM-RBF,38,PRUNED,0.924730646361027,106,True,1.0267967820056418,auto,
B,SVM-RBF,39,PRUNED,0.9188187503941689,28,True,4.9324017048869315,scale,
B,SVM-RBF,40,PRUNED,0.8877734913297971,22,False,310.5760806640872,auto,
B,SVM-RBF,41,COMPLETE,0.9261116438600261,117,True,590.6739349325372,scale,
B,SVM-RBF,42,PRUNED,0.8995679542994852,163,False,207.94336979116588,scale,
B,SVM-RBF,43,PRUNED,0.9188079690555321,84,True,199.3659452999576,scale,
B,SVM-RBF,44,PRUNED,0.1831587116311134,102,True,880.9456244474004,value,0.09531524380934284
B,SVM-RBF,45,PRUNED,0.9283696209206354,110,True,45.36049846634571,scale,
B,SVM-RBF,46,PRUNED,0.7853945967623503,38,False,0.11353513830816864,auto,
B,SVM-RBF,47,PRUNED,0.8750494871043935,86,False,4.377758261289148,value,0.0022654614471804896
B,SVM-RBF,48,PRUNED,0.9284333925874583,120,False,2.868614273544017,auto,
B,SVM-RBF,49,PRUNED,0.0,130,True,270.8294535436957,value,1.2535910149887894
B,SVM-RBF,50,COMPLETE,0.9237486980182055,115,True,3113.283816905414,scale,
B,SVM-RBF,51,PRUNED,0.9283457064611425,113,True,821.1500155300912,scale,
B,SVM-RBF,52,PRUNED,0.9276367717664057,104,True,8479.918949799909,scale,
B,SVM-RBF,53,PRUNED,0.9143613957352035,136,True,5711.351188079744,scale,
B,SVM-RBF,54,COMPLETE,0.9237432224769057,112,True,97.08744316064426,auto,
B,SVM-RBF,55,PRUNED,0.9268915835200364,101,True,316.08838805748707,auto,
B,SVM-RBF,56,PRUNED,0.9127991402621412,111,False,108.24275975719897,value,0.017829727550808045
B,SVM-RBF,57,PRUNED,0.918823030736615,125,True,1778.8639790787863,auto,
B,SVM-RBF,58,PRUNED,0.9187985801552301,119,True,298.2612181189221,auto,
B,SVM-RBF,59,PRUNED,0.9024187494432441,40,False,6214.286807130901,scale,
B,SVM-RBF,60,PRUNED,0.90387310086667,47,False,20.914967369815,scale,
B,SVM-RBF,61,PRUNED,0.8677090836178595,105,True,1.9406909586185035,value,0.0006173213405959126
B,SVM-RBF,62,COMPLETE,0.9219803746468148,111,True,12.598740983102521,auto,
B,SVM-RBF,63,PRUNED,0.9173557653950521,146,True,1.6535279194420365,auto,
B,SVM-RBF,64,COMPLETE,0.9261116438600261,117,True,476.27982339117824,scale,
B,SVM-RBF,65,COMPLETE,0.9255150657017243,128,True,230.2165971195097,scale,
B,SVM-RBF,66,PRUNED,0.9143375422074562,141,True,167.697077452487,scale,
B,SVM-RBF,67,COMPLETE,0.9267172214620156,122,True,215.197266188639,scale,
B,SVM-RBF,68,PRUNED,0.9203052751656372,113,True,61.982154230128785,scale,
B,SVM-RBF,69,PRUNED,0.9158101610186653,142,True,43.712572916542904,scale,
B,SVM-RBF,70,PRUNED,0.9158605837194694,117,False,386.03388864986255,scale,
B,SVM-RBF,71,PRUNED,0.9202951627358331,119,True,839.465223395487,scale,
B,SVM-RBF,72,COMPLETE,0.9261351708146515,123,True,233.2362301071872,scale,
B,SVM-RBF,73,COMPLETE,0.9290896168692677,121,True,153.66573483573208,scale,
B,SVM-RBF,74,PRUNED,0.9298328160964247,115,True,400.8269029402256,scale,
B,SVM-RBF,75,PRUNED,0.918823030736615,125,True,114.72111764109789,scale,
B,SVM-RBF,76,PRUNED,0.9172975952807021,137,False,350.36128047942407,auto,
B,SVM-RBF,77,PRUNED,0.9203052751656372,113,True,87.80587157458625,scale,
B,SVM-RBF,78,PRUNED,0.9084871690385344,153,True,835.7854723016455,scale,
B,SVM-RBF,79,PRUNED,0.8603075846100907,26,True,2355.003622781153,value,1.1637278042042839e-05
B,SVM-RBF,80,PRUNED,0.9187639123069511,137,True,277.3670552919648,scale,
B,SVM-RBF,81,PRUNED,0.9129629225396099,147,False,2.513020405961453,scale,
B,SVM-RBF,82,PRUNED,0.8992161147205497,91,True,64.26463895336347,value,0.03568990709990837
B,SVM-RBF,83,PRUNED,0.0,122,True,16.578919376446407,value,0.4348025227279041
B,SVM-RBF,84,PRUNED,0.9173338197907348,98,True,337.9403232147736,scale,
B,SVM-RBF,85,COMPLETE,0.9261351708146515,123,True,10.467083697481634,scale,
B,SVM-RBF,86,PRUNED,0.9173203220238355,124,True,25.771672382786882,scale,
B,SVM-RBF,87,PRUNED,0.9202559916156088,127,True,7.076163220466717,scale,
B,SVM-RBF,88,PRUNED,0.9054756568443261,34,True,10.62574312208453,auto,
B,SVM-RBF,89,COMPLETE,0.9261351708146515,123,True,389.47442402005964,scale,
B,SVM-RBF,90,PRUNED,0.9283519740642303,97,True,16.20260379978599,scale,
B,SVM-RBF,91,PRUNED,0.9070308439731065,164,True,1.2397864336913047,scale,
B,SVM-RBF,92,COMPLETE,0.9267172214620156,122,True,323.3551142954892,scale,
B,SVM-RBF,93,COMPLETE,0.9261116438600261,117,True,453.2734955366267,scale,
B,SVM-RBF,94,PRUNED,0.9143271482583792,136,False,20.84351774633209,auto,
B,SVM-RBF,95,PRUNED,0.9143271482583792,135,False,2630.7879292972366,scale,
B,SVM-RBF,96,COMPLETE,0.9267172214620156,122,True,393.656794224963,scale,
B,SVM-RBF,97,PRUNED,0.918783030090606,126,True,314.95041952702564,scale,
B,SVM-RBF,98,PRUNED,0.9129032429876476,107,False,12.507719634407346,auto,
B,SVM-RBF,99,PRUNED,0.9305516553985154,128,True,80.77770480010902,scale,
B,SVM-RBF,100,PRUNED,0.0,137,True,3170.661483013768,value,5.831641626601361
B,SVM-RBF,101,PRUNED,0.5427807756966584,51,False,0.16682696125036087,value,0.00018439715687408131
B,SVM-RBF,102,PRUNED,0.9173882051691077,109,True,327.55427827511784,scale,
B,SVM-RBF,103,COMPLETE,0.9261116438600261,117,True,783.4585251599163,scale,
B,SVM-RBF,104,PRUNED,0.9202619806561206,131,True,535.7037520824666,scale,
B,SVM-RBF,105,COMPLETE,0.9279232260694412,121,True,2.1412729713328864,scale,
B,SVM-RBF,106,PRUNED,0.8482258261179171,137,True,0.07366345425610774,scale,
B,SVM-RBF,107,PRUNED,0.9202631605328808,93,True,7.090749912760519,scale,
B,SVM-RBF,108,PRUNED,0.918823030736615,125,True,18.33521854293569,scale,
B,SVM-RBF,109,PRUNED,0.909896936689898,56,True,2483.3170369260524,auto,
B,SVM-RBF,110,PRUNED,0.9026773738264776,91,True,0.684120802713758,scale,
B,SVM-RBF,111,PRUNED,0.915802370065609,91,True,1015.2000406248466,scale,
B,SVM-RBF,112,PRUNED,0.9305516553985154,128,True,946.6732002355848,scale,
B,SVM-RBF,113,PRUNED,0.9071250006219311,107,False,2.347072579612287,scale,
B,SVM-RBF,114,PRUNED,0.9269005658996078,129,True,0.8481778122432592,scale,
B,SVM-RBF,115,PRUNED,0.9173882051691077,109,True,85.3225075096026,scale,
B,SVM-RBF,116,COMPLETE,0.9243914633965783,120,True,1.2636120555256027,scale,
B,SVM-RBF,117,PRUNED,0.9202602447849779,148,True,120.77764671607316,scale,
B,SVM-RBF,118,PRUNED,0.9305589735458805,112,True,240.40679321064533,scale,
B,SVM-RBF,119,PRUNED,0.8865273273405108,138,True,3.017466407152682,value,0.0005387321965051265
B,SVM-RBF,120,COMPLETE,0.9261351708146515,123,True,569.3875945333722,scale,
B,SVM-RBF,121,PRUNED,0.8908998318994727,170,False,1.1573927875031236,auto,
B,SVM-RBF,122,PRUNED,0.9202445624495235,139,True,4602.390696365893,scale,
B,SVM-RBF,123,PRUNED,0.9298328160964247,115,True,799.2871776904045,scale,
B,SVM-RBF,124,PRUNED,0.9276019842436994,130,True,407.54234777730215,scale,
B,SVM-RBF,125,COMPLETE,0.9267172214620156,122,True,162.5230892031782,scale,
B,SVM-RBF,126,PRUNED,0.9202559916156088,127,True,8.361704202957574,scale,
B,SVM-RBF,127,COMPLETE,0.9290896168692677,121,True,56.629397181137676,scale,
B,SVM-RBF,128,PRUNED,0.7705826885109263,53,True,0.025438648271760227,scale,
B,SVM-RBF,129,COMPLETE,0.9261351708146515,123,True,23.735665905103744,scale,
B,SVM-RBF,130,PRUNED,0.9158101610186653,142,True,19.366278947613107,scale,
B,SVM-RBF,131,PRUNED,0.9099394275752414,155,True,233.085154168878,auto,
B,SVM-RBF,132,COMPLETE,0.9261351708146515,123,True,46.097457713054915,scale,
B,SVM-RBF,133,PRUNED,0.9143871578433693,109,False,75.31967782373187,scale,
B,SVM-RBF,134,PRUNED,0.9202951627358331,119,True,20.63992868238311,scale,
B,SVM-RBF,135,PRUNED,0.9283563477247401,111,True,7.92260209120649,scale,
B,SVM-RBF,136,COMPLETE,0.9261351708146515,123,True,90.00212136366359,scale,
B,SVM-RBF,137,PRUNED,0.9202445624495235,139,True,117.91861541156389,scale,
B,SVM-RBF,138,PRUNED,0.0,103,False,0.019932429492857406,value,0.9923980159711326
B,SVM-RBF,139,PRUNED,0.8704896618050997,109,True,268.7947697544351,value,1.0760289111207555e-05
B,SVM-RBF,140,PRUNED,0.9291108804107687,118,False,363.37902813294204,auto,
B,SVM-RBF,141,PRUNED,0.8819804130641635,83,False,3415.9836767853753,value,0.00020392613266086314
B,SVM-RBF,142,COMPLETE,0.9261351708146515,123,True,21.069164107779905,scale,
B,SVM-RBF,143,PRUNED,0.918823030736615,125,True,46.047519195672876,scale,
B,SVM-RBF,144,PRUNED,0.9173682105367211,107,True,46.107807150060964,scale,
B,SVM-RBF,145,PRUNED,0.9187639123069511,137,True,148.48153453800964,scale,
B,SVM-RBF,146,PRUNED,0.0,146,True,64.31491906573943,value,0.23182289888593108
B,SVM-RBF,147,PRUNED,0.92467984173757,99,True,59.8366571388489,scale,
B,SVM-RBF,148,PRUNED,0.9305516553985154,128,True,88.85002460800003,scale,
B,SVM-RBF,149,PRUNED,0.8223344224110989,93,False,0.09994556985486108,auto,
B,SVM-polinomial,0,COMPLETE,0.9048717444565177,76,True,9.846738873614559,2,0.46798356100860794
B,SVM-polinomial,1,PRUNED,0.8836028553651671,28,True,34.70266988650411,2,2.909729556485983
B,SVM-polinomial,2,PRUNED,0.9085954786347485,145,True,0.08260808399079603,3,1.5742692948967134
B,SVM-polinomial,3,PRUNED,0.8735494026306032,85,False,0.04982752357076448,3,1.099085529881075
B,SVM-polinomial,4,COMPLETE,0.9154397646949286,88,True,3.725393839578884,4,0.13935123815999317
B,SVM-polinomial,5,COMPLETE,0.9155089754365007,111,True,555.1721685244722,5,2.4251920443493833
B,SVM-polinomial,6,PRUNED,0.8909195784812339,65,False,1.587678152692399,2,1.4855307303338106
B,SVM-polinomial,7,PRUNED,0.8833429116055207,25,True,20.54051942538844,3,1.5602040635334324
B,SVM-polinomial,8,PRUNED,0.9114604619820034,102,False,75.10418138777538,5,2.6844820512829464
B,SVM-polinomial,9,PRUNED,0.8719165804419312,110,True,0.09548041810464164,2,0.975990992289793
B,SVM-polinomial,10,COMPLETE,0.9190800574908167,143,True,231.51826852036592,5,1.6300627657972249
B,SVM-polinomial,11,COMPLETE,0.9267210172698803,128,True,221.96427218075172,5,1.5035014344716733
B,SVM-polinomial,12,PRUNED,0.9055423493686259,162,True,143.78193304942062,4,1.3018028687923575
B,SVM-polinomial,13,COMPLETE,0.923719185511853,133,True,190.8167394032093,5,0.43074527892734626
B,SVM-polinomial,14,PRUNED,0.9068136092179206,115,False,12.306568381487864,5,0.39984466497002513
B,SVM-polinomial,15,PRUNED,0.919490742982325,86,False,670.6654925888645,4,1.235529739907228
B,SVM-polinomial,16,PRUNED,0.9130112457365485,101,True,249.71460680335272,5,0.5170867610800636
B,SVM-polinomial,17,PRUNED,0.8951158534834294,164,True,654.23379508728,5,0.5738488712997817
B,SVM-polinomial,18,PRUNED,0.8951276011504274,170,False,0.6749028695352286,5,1.4879434686789808
B,SVM-polinomial,19,PRUNED,0.9026312298469266,159,True,2.041316418837134,5,2.539868460875381
B,SVM-polinomial,20,PRUNED,0.899624765783124,90,True,446.0365369845745,3,1.452616875418655
B,SVM-polinomial,21,PRUNED,0.9231827294987803,139,False,960.197210286968,5,1.7832448088416566
B,SVM-polinomial,22,COMPLETE,0.9255556973726353,126,True,37.39567976629043,5,1.3101844901933997
B,SVM-polinomial,23,PRUNED,0.9239817503402852,113,True,2.9898780929227016,5,1.8877224969791104
B,SVM-polinomial,24,PRUNED,0.9144380822438467,111,True,33.94689165925556,5,1.4924957733233
B,SVM-polinomial,25,PRUNED,0.912857804617109,140,False,8.871407103805046,2,1.3115418351952282
B,SVM-polinomial,26,PRUNED,0.91439299730161,140,True,2.8503354435613284,5,0.33937955843102774
B,SVM-polinomial,27,PRUNED,0.9008982118136412,155,False,210.64932505330322,4,0.10156162622026155
B,SVM-polinomial,28,PRUNED,0.9055160079776223,123,True,102.82327417281194,4,0.024819005071250566
B,SVM-polinomial,29,PRUNED,0.8458032459273845,167,False,0.01436857629361503,2,2.7386517702157205
B,SVM-polinomial,30,PRUNED,0.9129707008762069,126,True,6.281732889582815,3,2.3761736017746338
B,SVM-polinomial,31,PRUNED,0.9026355661258518,161,True,99.72701974412496,5,2.1318675133587135
B,SVM-polinomial,32,COMPLETE,0.9255472742830374,134,True,91.05082460003258,5,1.3573997324326021
B,SVM-polinomial,33,PRUNED,0.9254090428502834,98,True,989.9205726837013,5,1.4413342271485465
B,SVM-polinomial,34,PRUNED,0.9040286022274442,162,True,3.920662390371045,5,1.254516614331382
B,SVM-polinomial,35,PRUNED,0.7654510486764433,28,True,0.014535020101288754,2,0.8057806348058232
B,SVM-polinomial,36,COMPLETE,0.9243655335037066,129,True,80.46393363166366,5,0.978089727868382
B,SVM-polinomial,37,COMPLETE,0.9261487935997319,126,True,99.39384724214344,5,1.2954012051397399
B,SVM-polinomial,38,PRUNED,0.9261649399496054,114,False,35.238941365633266,5,1.3716635144903895
B,SVM-polinomial,39,COMPLETE,0.9249554660050417,129,True,32.55737338554485,4,1.2319685147022632
B,SVM-polinomial,40,PRUNED,0.9187776337504594,80,False,0.025802094735698184,5,2.860366722617317
B,SVM-polinomial,41,PRUNED,0.9283726069716874,131,True,23.190038825534813,4,1.390492347314379
B,SVM-polinomial,42,PRUNED,0.9247238054444988,118,True,102.9541283817022,4,1.4219098955535245
B,SVM-polinomial,43,PRUNED,0.9298948490457444,121,True,3.9232620627487114,3,0.6861768793570467
B,SVM-polinomial,44,PRUNED,0.8734012555345319,88,True,0.010118805022401563,3,2.5414847352918093
B,SVM-polinomial,45,COMPLETE,0.9208506654838932,116,True,96.91037745987325,5,1.5269292147824032
B,SVM-polinomial,46,COMPLETE,0.9267546967292661,125,True,12.041896067782295,5,1.0251020310822574
B,SVM-polinomial,47,PRUNED,0.9261794404983738,136,True,20.313944310680363,5,1.289746406200188
B,SVM-polinomial,48,PRUNED,0.914444743585212,79,True,1.43056206093792,5,1.2232440793451242
B,SVM-polinomial,49,PRUNED,0.9158330851721037,87,True,26.550028495843513,5,0.8248061055690156
B,SVM-polinomial,50,PRUNED,0.8979875353620393,46,True,87.53965779794983,3,0.06482449851624561
B,SVM-polinomial,51,PRUNED,0.6174426670430829,141,False,0.017365204002190295,3,0.2335040098756771
B,SVM-polinomial,52,PRUNED,0.9144137775830542,144,True,273.47345954491544,5,1.1993816511278057
B,SVM-polinomial,53,PRUNED,0.9291145748946879,130,True,22.765794500853467,5,0.8119532717520271
B,SVM-polinomial,54,PRUNED,0.9099265814667021,51,False,523.2243329166298,4,2.5004417228117326
B,SVM-polinomial,55,PRUNED,0.9246893840427961,111,True,11.76096764611744,4,0.9317233786226654
B,SVM-polinomial,56,PRUNED,0.9159461385810339,54,False,1.2363061258606385,3,2.8023036480191603
B,SVM-polinomial,57,PRUNED,0.8863954349991952,126,True,0.028485811848310384,5,0.5625014680365408
B,SVM-polinomial,58,PRUNED,0.9173028055499843,133,True,29.714349743139852,5,1.7353801745706998
B,SVM-polinomial,59,PRUNED,0.9100177094589561,58,True,2.051894432504257,4,2.444792707138602
B,SVM-polinomial,60,PRUNED,0.8808567319950498,61,False,0.3477731414059536,2,0.40815901717113423
B,SVM-polinomial,61,PRUNED,0.8995890822836794,166,False,2.034583964642126,3,2.9964271432480416
B,SVM-polinomial,62,PRUNED,0.9298365189473253,135,True,496.6521243133182,5,1.0871354743466042
B,SVM-polinomial,63,PRUNED,0.9284118287809843,117,True,1.6801605630381016,5,1.045892910991014
B,SVM-polinomial,64,PRUNED,0.9298636425906676,132,True,28.641791859891324,5,0.7671889036375434
B,SVM-polinomial,65,PRUNED,0.9144501407692667,105,True,103.09141310135018,5,1.327016162669876
B,SVM-polinomial,66,PRUNED,0.9054509107699574,41,False,24.53450423545732,5,1.0432849465960081
B,SVM-polinomial,67,PRUNED,0.9239247744291871,140,False,174.50462338812673,4,1.2408911569766556
B,SVM-polinomial,68,PRUNED,0.9173640333498186,141,True,68.87613341764055,5,1.2354560979506664
B,SVM-polinomial,69,PRUNED,0.9276367634809095,101,False,21.04564710788427,3,0.33725507766925844
B,SVM-polinomial,70,PRUNED,0.9291023225008259,133,True,133.71625180344134,4,0.7300003485634089
B,SVM-polinomial,71,PRUNED,0.892199675734408,160,True,90.6788251138926,5,0.21044688512401322
B,SVM-polinomial,72,COMPLETE,0.9249686858135995,121,True,643.2952511479211,5,0.5586130540410662
B,SVM-polinomial,73,PRUNED,0.9070505738908397,103,False,1.066554101940176,4,2.009650191410019
B,SVM-polinomial,74,PRUNED,0.8997875965546174,71,False,0.03332156514874363,5,1.2946000260648693
B,SVM-polinomial,75,COMPLETE,0.9262062823703975,121,True,114.96684100585814,5,1.1346148422934794
B,SVM-polinomial,76,PRUNED,0.921697157552775,86,True,583.7323684779034,5,0.9086878778275838
B,SVM-polinomial,77,PRUNED,0.9144219359190746,114,True,741.951211661652,5,2.069790763636666
B,SVM-polinomial,78,PRUNED,0.8803883613531072,38,False,335.42234435427605,2,2.411870549658375
B,SVM-polinomial,79,PRUNED,0.9114852594881635,108,True,474.8890845870294,5,0.4669358353836196
B,SVM-polinomial,80,PRUNED,0.9239737394808296,134,True,42.284223735602225,4,1.7249023594029713
B,SVM-polinomial,81,COMPLETE,0.9255664894481871,126,True,188.0499046883182,5,1.1172302432462298
B,SVM-polinomial,82,PRUNED,0.904123193151366,104,False,713.5838097005644,2,1.0971903103804268
B,SVM-polinomial,83,PRUNED,0.9128254204138619,133,False,503.46834803154314,5,0.6138104845713526
B,SVM-polinomial,84,COMPLETE,0.9249867896911365,127,True,571.4923144603961,4,1.471055355208788
B,SVM-polinomial,85,PRUNED,0.9291632937861731,116,True,419.3207242714651,4,1.1246157487905624
B,SVM-polinomial,86,PRUNED,0.9056254525066703,162,True,326.83467929307665,4,1.7951642649872852
B,SVM-polinomial,87,COMPLETE,0.9273197111026702,130,True,302.1420863864196,5,1.4949928214219228
B,SVM-polinomial,88,PRUNED,0.9261411382232818,130,True,431.76552677429083,5,1.8167359812673318
B,SVM-polinomial,89,COMPLETE,0.9249751923389435,129,True,602.3830104202065,4,1.5858975982373866
